sample,h2_concentration,alarm,humidity,pressure_P1_mean,pressure_P1_std,pressure_P1_min,pressure_P1_max,pressure_Trigger_mean,pressure_Trigger_std,pressure_Trigger_min,pressure_Trigger_max,CH1_CH1_mean,CH1_CH1_std,CH1_CH1_min,CH1_CH1_max,CH2_mfr_CH2_mfr_gs_mean,CH2_mfr_CH2_mfr_gs_std,CH2_mfr_CH2_mfr_gs_min,CH2_mfr_CH2_mfr_gs_max,CH3_pressure_CH3_pressure_bar_mean,CH3_pressure_CH3_pressure_bar_std,CH3_pressure_CH3_pressure_bar_min,CH3_pressure_CH3_pressure_bar_max
175,18.575,0,37.4,0.0133581908,1.2656482740477306e-05,0.0133154,0.0133921,1.0,0.0,1,1,0.048682191,0.003103490568459811,0.040495,0.057161,3.3865238875000006,0.2868202987454588,2.58300625,4.17155,20.85215625,2.084233470324357,15.698249999999996,28.719062500000003
176,18.907,0,37.3,0.013353944999999999,1.1195672154899836e-05,0.0133258,0.0133856,1.0,0.0,1,1,0.048448835,0.0031270261146615005,0.040495,0.059245,3.3705864187500003,0.2900928218894094,2.58300625,4.14550625,20.770255375,2.0973684713701766,15.047187500000003,28.979500000000005
177,19.366,0,37.3,0.013339171799999999,1.3206247186843031e-05,0.0132894,0.0133687,1.0,0.0,1,1,0.048144673,0.003055095536652005,0.040495,0.055078,3.3646750187500003,0.29056919488905947,2.6090500000000003,4.119468749999999,20.71361425,2.0756448714010545,14.265937500000007,28.458687499999996
178,19.279,0,37.3,0.013350362199999998,1.1961466931777226e-05,0.0133193,0.0133856,1.0,0.0,1,1,0.04841341600000001,0.0030798339463263273,0.042578,0.057161,3.3501698937500004,0.2881652454579223,2.6350937500000002,4.06738125,20.670255375,2.0930552724506843,15.047187500000003,28.588874999999998
179,19.704,0,37.3,0.013347734900000002,1.0726762418828929e-05,0.013318,0.0133778,1.0,0.0,1,1,0.048542599000000006,0.0031140422049482567,0.040495,0.055078,3.3539718312500004,0.29079230557703994,2.6350937500000002,4.041343749999999,20.6239015,1.9887879023083535,15.568062499999993,25.463874999999998
180,19.041,0,37.3,0.0133529323,1.0160841830773657e-05,0.0133232,0.0133921,1.0,0.0,1,1,0.04856967,0.0031254706981669175,0.038411,0.057161,3.36001350625,0.29323009991069454,2.5569687499999993,4.06738125,20.6349694375,2.046196407861768,15.307625000000005,28.328437499999996
181,19.337,0,37.3,0.0133488841,1.3609823554697543e-05,0.0133154,0.0133856,1.0,0.0,1,1,0.048509249,0.0031205662942804142,0.040495,0.055078,3.3342063,0.2866290761453741,2.6090500000000003,4.0153,20.547208937500002,2.0113972944271143,15.437812499999994,27.5471875
182,19.472,0,37.3,0.013342323,1.1493933660849077e-05,0.0133089,0.0133778,1.0,0.0,1,1,0.048519666999999995,0.0031937922008344567,0.040495,0.057161,3.32800843125,0.28601566847631454,2.58300625,4.14550625,20.4970775625,2.0509530754902623,15.307625000000005,28.458687499999996
183,19.669,0,37.3,0.0133445382,1.2036104883225287e-05,0.0133102,0.0133791,1.0,0.0,1,1,0.04854674800000001,0.0031435604649021785,0.040495,0.057161,3.33738330625,0.29521986377930837,2.6350937500000002,4.041343749999999,20.447468625000003,2.0148644551863586,13.484687499999994,26.896187500000003
184,19.315,0,37.3,0.013340609600000001,1.1761109124568133e-05,0.0133089,0.0133739,1.0,0.0,1,1,0.048717586,0.003155564388600556,0.042578,0.057161,3.3165499125,0.2889988865968364,2.6090500000000003,4.093425000000001,20.445906125,1.9954983521999703,14.135750000000002,26.896187500000003
185,19.824,0,37.3,0.013353974900000001,9.66557396071235e-06,0.0133245,0.0133791,1.0,0.0,1,1,0.048623833000000005,0.0031001983499626276,0.040495,0.057161,3.30058648125,0.2860021719653945,2.5569687499999993,4.0153,20.424941625,2.030801687415092,14.786812499999996,26.635749999999998
186,19.641,0,37.2,0.013347818100000002,1.2541667448549242e-05,0.0133167,0.0133804,1.0,0.0,1,1,0.048578,0.003167517661829212,0.040495,0.057161,3.300430225,0.29342333775882157,2.5048812500000004,3.9892562500000004,20.32377075,2.0162765489086096,14.917,26.375312499999996
187,19.765,0,37.2,0.013344687700000002,1.1931787741575029e-05,0.0133128,0.0133739,1.0,0.0,1,1,0.048709242,0.0031387091667492866,0.042578,0.057161,3.2792843874999997,0.28194582007813324,2.58300625,4.041343749999999,20.3452559375,2.0372851313581584,14.917,26.375312499999996
188,19.906,0,37.2,0.013356988299999999,1.0294072717345629e-05,0.0133232,0.0133895,1.0,0.0,1,1,0.048655079999999996,0.003195151297137586,0.040495,0.057161,3.2750916749999996,0.2923311487209176,2.5309250000000008,4.041343749999999,20.315828312500003,1.9962628696311346,15.437812499999994,28.068062500000003
189,19.717,0,37.2,0.013347650400000001,1.267517573211509e-05,0.013305,0.0133804,1.0,0.0,1,1,0.048415489,0.0030990784981795795,0.040495,0.057161,3.2838936812499995,0.2891828137732794,2.5569687499999993,3.96321875,20.226115375,2.058794083707859,15.177437500000002,27.807625
190,19.741,0,37.2,0.0133383879,1.2089336772131058e-05,0.0133037,0.0133713,1.0,0.0,1,1,0.048444694,0.003134826140053703,0.040495,0.057161,3.2693364625000005,0.2955665210516574,2.47884375,4.06738125,20.146426562499997,2.0901247696631122,13.745124999999996,26.765937500000003
191,19.841,0,37.2,0.013324496100000001,1.4128732950622276e-05,0.0132842,0.0133596,1.0,0.0,1,1,0.048575899,0.003140525549139666,0.040495,0.055078,3.2500134687499997,0.28241372749928095,2.58300625,3.937175,20.14811925,2.071484722489162,14.005562499999998,26.765937500000003
192,20.707,0,37.2,0.0133154221,1.10310734559244e-05,0.013279,0.0133505,1.0,0.0,1,1,0.048282158000000006,0.0031315096086450057,0.040495,0.055078,3.2569406375,0.2932925572583199,2.5048812500000004,4.06738125,20.1314540625,2.080153009787508,14.005562499999998,26.375312499999996
193,20.324,0,37.2,0.013316973000000001,1.3934999497667739e-05,0.0132803,0.0133609,1.0,0.0,1,1,0.048336331999999996,0.003158390086385151,0.040495,0.057161,3.255117675,0.2903716117836935,2.47884375,4.041343749999999,20.032885999999998,2.058164462058122,14.265937500000007,27.937812500000007
194,20.475,0,37.2,0.0133319997,1.3672739663651893e-05,0.0132803,0.0133726,1.0,0.0,1,1,0.048517578,0.003110263598783228,0.040495,0.057161,3.26428438125,0.2941452890925035,2.5048812500000004,3.9892562500000004,20.047468812500004,2.0081249612939605,14.135750000000002,26.114937500000003
195,20.133,0,37.2,0.013338989800000001,1.4442683128837237e-05,0.0132972,0.0133778,1.0,0.0,1,1,0.048515498000000004,0.003110749431888721,0.040495,0.057161,3.23613340625,0.29470789284250754,2.5048812500000004,4.14550625,19.9681723125,2.0308332268411395,14.656562499999998,27.156562499999996
196,20.376,0,37.1,0.013331477100000001,1.0233428828598918e-05,0.0133024,0.0133609,1.0,0.0,1,1,0.048534248,0.003093703302919658,0.040495,0.057161,3.2398833375,0.29066963415066766,2.47884375,4.0153,19.900203375,2.013146668495116,14.656562499999998,26.375312499999996
197,20.631,0,37.1,0.013327710999999999,1.4726257467530563e-05,0.0132842,0.0133687,1.0,0.0,1,1,0.048582163,0.0031637370795360035,0.040495,0.057161,3.2227998749999998,0.29137055394771255,2.47884375,3.9892562500000004,19.910359375,2.0245753462739375,14.786812499999996,26.114937500000003
198,21.052,0,37.1,0.013325711599999998,1.0448100566131627e-05,0.0132946,0.013357,1.0,0.0,1,1,0.04855717200000001,0.003116065816123915,0.040495,0.055078,3.2343624312499997,0.28598188112301687,2.4527999999999994,4.093425000000001,19.8275479375,2.040198026950975,13.484687499999994,26.896187500000003
199,21.006,0,37.1,0.0133267646,1.1932657157565524e-05,0.0132933,0.0133596,1.0,0.0,1,1,0.04844676199999999,0.003120500654919976,0.040495,0.057161,3.23662814375,0.2919261124510462,2.4267562500000004,3.937175,19.79408375,2.011801158551321,13.8753125,25.7243125
200,20.626,0,37.1,0.0133363807,1.256688416076154e-05,0.0132855,0.0133778,1.0,0.0,1,1,0.048628,0.0031751760804717586,0.040495,0.055078,3.2155864625,0.29238924133005345,2.4267562500000004,4.0153,19.804890750000002,2.077916285066394,14.135750000000002,26.635749999999998
201,20.579,0,37.1,0.0133311118,1.2481394984535986e-05,0.0132985,0.01337,1.0,0.0,1,1,0.048542596,0.0031210154912758763,0.040495,0.057161,3.2076438749999996,0.2839758057159371,2.4527999999999994,3.96321875,19.752156437500002,2.0626171267613724,14.265937500000007,25.984687500000007
202,20.609,0,37.1,0.0133431472,1.3053946229397454e-05,0.0133063,0.0133856,1.0,0.0,1,1,0.048719667,0.0031453073757760144,0.040495,0.057161,3.2052479125,0.2910903587979091,2.47884375,3.9111312499999995,19.7197355,2.0461764010589816,14.396187500000005,25.463874999999998
203,21.391,0,37.1,0.0133428911,1.0977681485177065e-05,0.0133128,0.0133778,1.0,0.0,1,1,0.048598845,0.0031594829505751407,0.040495,0.057161,3.1932948125000005,0.2908141876806754,2.4527999999999994,3.9892562500000004,19.684838812499997,2.0106812742919056,14.005562499999998,27.286812499999993
204,21.469,0,37.1,0.013333822300000001,1.4158412082927945e-05,0.0133024,0.0133856,1.0,0.0,1,1,0.048617582,0.0031144489729767605,0.040495,0.057161,3.1776177375000003,0.2951603508543701,2.5048812500000004,3.9111312499999995,19.546035562500002,2.127955686259591,14.786812499999996,26.245124999999994
205,21.581,0,37.1,0.0133482783,1.0866967337302498e-05,0.0133128,0.0133752,1.0,0.0,1,1,0.048692575,0.003181989313051664,0.042578,0.057161,3.19347715625,0.2960842364268449,2.40071875,3.937175,19.6042395625,2.084009301207642,13.614937499999993,26.635749999999998
206,20.978,0,37.1,0.013344202800000001,1.402408186513471e-05,0.0133076,0.013383,1.0,0.0,1,1,0.048690512,0.0031730000122685152,0.040495,0.057161,3.1793624375,0.28936029668260654,2.4527999999999994,3.8850937500000002,19.560879312500003,2.04834210505777,13.224312500000002,26.114937500000003
207,21.408,0,37.1,0.0133448281,1.2389841015525563e-05,0.013305,0.0133856,1.0,0.0,1,1,0.048467579000000004,0.003191735135589888,0.040495,0.055078,3.16313850625,0.2815828295867648,2.4527999999999994,3.8069687500000002,19.5073653125,2.0354014063310544,13.354500000000005,26.114937500000003
208,21.657,0,37.0,0.013336355999999999,1.3528972023032639e-05,0.0132985,0.0133726,1.0,0.0,1,1,0.04853008200000001,0.003215754698865571,0.040495,0.057161,3.1655866,0.29274739907384745,2.40071875,3.9892562500000004,19.453328500000005,2.0475564133296644,13.224312500000002,26.375312499999996
209,21.977,0,37.0,0.013346466100000001,1.2403007731594756e-05,0.0133102,0.0133778,1.0,0.0,1,1,0.048575911000000006,0.003146051289963182,0.040495,0.057161,3.1552218812499997,0.2887670826884099,2.4267562500000004,3.83300625,19.458276375,2.04744402859043,13.224312500000002,25.463874999999998
210,21.555,0,37.0,0.013352811400000001,1.0312426971377793e-05,0.0133128,0.0133843,1.0,0.0,1,1,0.048528007000000005,0.0030556825674390655,0.040495,0.057161,3.14998751875,0.2820012722754289,2.47884375,3.8850937500000002,19.365958624999998,2.0548822001932185,13.094062500000003,25.463874999999998
211,22.039,0,37.0,0.0133546069,1.5116385228949421e-05,0.0133206,0.013405,1.0,0.0,1,1,0.048555096000000006,0.003138784246612691,0.040495,0.055078,3.1420447937500002,0.2879351869927658,2.2184250000000003,3.83300625,19.3466875,1.9927141951545164,14.265937500000007,25.5940625
212,21.876,0,37.0,0.0133631146,1.0996186013341175e-05,0.0133349,0.0133972,1.0,0.0,1,1,0.048369680000000005,0.003085600036232823,0.040495,0.055078,3.1480865624999996,0.2913600970351903,2.40071875,3.937175,19.298640125,2.0423915214532316,13.354500000000005,25.8545
213,21.654,0,37.0,0.0133583364,1.357409278883862e-05,0.0133193,0.0133921,1.0,0.0,1,1,0.048450912000000006,0.003083232971777514,0.040495,0.057161,3.14358120625,0.2882487959888497,2.40071875,3.937175,19.301114375000004,2.0786859117348446,14.265937500000007,26.375312499999996
214,22.254,0,37.0,0.0133330306,2.0039244088537867e-05,0.0132933,0.0133843,1.0,0.0,1,1,0.048590509,0.003069673942281004,0.040495,0.055078,3.1222270625,0.28556624218706217,2.3486312499999995,3.9111312499999995,19.243302625000005,2.054665204615763,13.614937499999993,25.8545
215,22.313,0,37.0,0.0133475425,1.4013335211504802e-05,0.0133011,0.0133817,1.0,0.0,1,1,0.048463414,0.0030833375080590837,0.040495,0.055078,3.1265240062500004,0.2908615641788229,2.3486312499999995,3.83300625,19.1517653125,2.028399280021394,13.224312500000002,25.5940625
216,22.295,0,37.0,0.0133389066,1.113070871238664e-05,0.0133089,0.0133674,1.0,0.0,1,1,0.048517580000000005,0.003135281629391529,0.040495,0.057161,3.1262115062499998,0.2912049325118099,2.3225937500000002,3.8850937500000002,19.208666750000003,2.0606123506434018,12.312812500000007,27.156562499999996
217,22.306,0,37.0,0.013348251,1.3170809352503722e-05,0.0133128,0.0133817,1.0,0.0,1,1,0.048453007,0.003077153906932671,0.040495,0.057161,3.12152396875,0.2862048581925857,2.40071875,3.8069687500000002,19.068692374999998,1.9792936117305011,13.745124999999996,25.7243125
218,22.601,0,36.9,0.0133210329,1.2235487223237154e-05,0.0132842,0.0133544,1.0,0.0,1,1,0.048600922,0.0030054590793946938,0.040495,0.055078,3.09472706875,0.2916312531657486,2.40071875,3.9111312499999995,19.078328812499997,2.0740242503751154,12.443062500000005,25.463874999999998
219,22.485,0,36.9,0.0133268673,1.3135981147596083e-05,0.0132894,0.0133583,1.0,0.0,1,1,0.048628002,0.0031518501258778154,0.042578,0.057161,3.093997925,0.2897059661537356,2.3486312499999995,3.8069687500000002,19.0567131875,2.0698633480408337,14.526374999999994,27.026375000000005
220,22.42,0,36.9,0.0133261042,1.2087990004959465e-05,0.0132842,0.0133557,1.0,0.0,1,1,0.048694667,0.003112427179888872,0.040495,0.055078,3.0784771125,0.2919284791565337,2.27050625,3.8850937500000002,19.002546625000004,2.015820712734297,12.703437499999998,24.812812500000003
221,22.739,0,36.9,0.013335544800000002,1.1968756533575242e-05,0.0133076,0.0133687,1.0,0.0,1,1,0.04860716,0.003146316726968218,0.040495,0.057161,3.08311254375,0.2889971808224405,2.40071875,3.85905,18.9518958125,2.0624275253460715,13.614937499999993,26.896187500000003
222,22.74,0,36.9,0.013335443399999999,1.092953505140999e-05,0.0132959,0.0133739,1.0,0.0,1,1,0.048742593,0.0031850876765563297,0.040495,0.055078,3.0751698375,0.2940411502240245,2.2444687500000002,3.75488125,18.910619812500002,2.0696846915749014,13.8753125,25.463874999999998
223,22.123,0,36.9,0.0133377639,1.1075953538634953e-05,0.013305,0.01337,1.0,0.0,1,1,0.048530087,0.0031114793082119316,0.040495,0.055078,3.0666020375,0.28301324876478035,2.29655,3.83300625,18.855281812500003,1.9881053191240579,12.443062500000005,25.8545
224,23.163,0,36.9,0.013351164300000001,1.1949530346837891e-05,0.0133206,0.0133869,1.0,0.0,1,1,0.048721754000000006,0.0031694296167424194,0.040495,0.055078,3.06488335,0.28173419316526105,2.3486312499999995,3.75488125,18.7977299375,2.0611429317344547,13.614937499999993,25.203437499999996
225,22.854,0,36.9,0.013319092000000001,1.4224899156057308e-05,0.0132816,0.013357,1.0,0.0,1,1,0.048521749999999995,0.003168754999285997,0.038411,0.057161,3.075951075,0.2914177905656091,2.3486312499999995,3.85905,18.79447325,2.0811041321169217,14.265937500000007,27.416999999999998
226,23.129,0,36.9,0.0133086751,1.3085717022387449e-05,0.013266,0.013344,1.0,0.0,1,1,0.04863006799999999,0.003169149370316268,0.040495,0.055078,3.0480864062499995,0.28280228980425576,2.3486312499999995,3.7028000000000008,18.7759829375,2.0732717266610647,13.614937499999993,25.333687499999993
227,22.633,0,36.9,0.0133133707,1.2570958257428102e-05,0.0132686,0.013344,1.0,0.0,1,1,0.048580076,0.0031116912871015983,0.040495,0.057161,3.0355604624999994,0.2816271864495493,2.2444687500000002,3.7809250000000003,18.7478593125,2.094266436088809,13.224312500000002,25.5940625
228,23.253,0,36.9,0.0133188775,1.4388209191904296e-05,0.0132803,0.0133596,1.0,0.0,1,1,0.04864049799999999,0.0032085820294946495,0.040495,0.055078,3.04285211875,0.2908483040784587,2.27050625,3.85905,18.6531970625,2.0484397737702777,12.703437499999998,24.682624999999998
229,23.662,0,36.9,0.0133299834,1.0729566833754288e-05,0.0132972,0.01337,1.0,0.0,1,1,0.048728008,0.003152479450200429,0.042578,0.057161,3.0292322875,0.28825522034087664,2.2184250000000003,3.85905,18.682755937499998,2.0984115418014473,12.443062500000005,25.5940625
230,23.108,0,36.8,0.0133257584,1.2398413988893905e-05,0.0132868,0.0133609,1.0,0.0,1,1,0.048784274,0.0031268082430689604,0.040495,0.057161,3.04295624375,0.28118222833390494,2.374675,3.7809250000000003,18.583275750000002,2.0238685634878655,13.094062500000003,26.375312499999996
231,23.46,0,36.8,0.013296066399999999,2.0443408987739838e-05,0.0132491,0.0133375,1.0,0.0,1,1,0.048688426,0.0031364859611552544,0.040495,0.055078,3.039597025,0.28639082280255485,2.3225937500000002,3.7809250000000003,18.6081456875,2.0467939292794743,12.573249999999994,25.7243125
232,22.976,0,36.8,0.0133294829,1.8582594479512264e-05,0.0132647,0.0133687,1.0,0.0,1,1,0.048544677,0.0032028781058090552,0.040495,0.055078,3.01212295625,0.2829610348785394,2.3225937500000002,3.7809250000000003,18.5477289375,2.022988892484327,11.271187500000002,25.7243125
233,23.451,0,36.8,0.013314503000000002,1.262124601614279e-05,0.0132712,0.0133505,1.0,0.0,1,1,0.048696747,0.003127127801832058,0.040495,0.057161,3.0076699062500003,0.2904885637575712,2.2444687500000002,3.7288437499999993,18.5029373125,2.1445455972680283,13.094062500000003,25.203437499999996
234,23.385,0,36.8,0.013318783899999999,1.1214818357423349e-05,0.0132855,0.0133544,1.0,0.0,1,1,0.048561347,0.003085603513186845,0.040495,0.057161,2.9999612875,0.28778908655773067,2.2444687500000002,3.7028000000000008,18.457625,2.010786015634651,12.052437499999998,27.286812499999993
235,23.631,0,36.8,0.0133249966,1.2066638655400292e-05,0.0132855,0.0133544,1.0,0.0,1,1,0.04851759800000001,0.0031518450263926367,0.038411,0.057161,2.99238334375,0.2957990218928464,2.2444687500000002,3.7288437499999993,18.408926,2.0543757025897644,12.052437499999998,24.812812500000003
236,24.014,0,36.8,0.0133348493,1.1464310686212194e-05,0.013305,0.0133713,1.0,0.0,1,1,0.048621746,0.003118905111330577,0.040495,0.057161,2.9861334374999995,0.29002922244600926,2.2444687500000002,3.7028000000000008,18.3849685,2.0394711783959463,12.443062500000005,25.203437499999996
237,23.821,0,36.8,0.0133399531,1.2240604984640257e-05,0.0133089,0.0133713,1.0,0.0,1,1,0.048657176999999996,0.0031300681356275614,0.040495,0.057161,3.01871138125,0.2872935365662998,2.2184250000000003,3.7028000000000008,18.35684425,1.9770378868397414,13.224312500000002,25.463874999999998
238,23.835,0,36.8,0.013332011400000001,1.2599992461902509e-05,0.0132959,0.0133622,1.0,0.0,1,1,0.048603014,0.003206161298781457,0.040495,0.057161,2.989076075,0.29789588474443973,2.19238125,3.7809250000000003,18.271947687500003,2.0768508585871506,11.9221875,24.161812500000003
239,23.846,0,36.8,0.013326851700000001,1.0313557926826244e-05,0.0132998,0.0133635,1.0,0.0,1,1,0.048675932000000005,0.003094093902158756,0.042578,0.057161,2.96748751875,0.29230572013311457,2.2444687500000002,3.6767562500000004,18.262052375000003,2.010115300023775,12.573249999999994,25.984687500000007
240,24.04,0,36.8,0.0133162502,1.1495285118691048e-05,0.0132816,0.0133622,1.0,0.0,1,1,0.048632165,0.0030839064985461215,0.042578,0.057161,2.9780343437499996,0.2878145119426132,2.1403000000000008,3.85905,18.2478585625,2.07824731598662,11.791999999999996,26.114937500000003
241,24.203,0,36.8,0.013308562000000001,1.3642470304164122e-05,0.0132699,0.0133427,1.0,0.0,1,1,0.048648845999999996,0.0032022895081931617,0.040495,0.055078,2.97634164375,0.29067116590674613,2.19238125,3.6767562500000004,18.176896187500002,2.0386103112400025,12.182625000000002,24.031562500000007
242,24.352,0,36.8,0.0133142222,1.3470983897251104e-05,0.0132842,0.0133544,1.0,0.0,1,1,0.048700930999999996,0.003083971005739029,0.040495,0.055078,2.95936249375,0.29871475021272115,2.2184250000000003,3.75488125,18.1865310625,2.0494057001112305,12.052437499999998,25.8545
243,24.321,0,36.8,0.0133046542,2.2855066448382967e-05,0.0132478,0.0133453,1.0,0.0,1,1,0.048730089000000004,0.003066690157658416,0.040495,0.055078,2.9613937687500003,0.2958488351014722,2.19238125,3.7288437499999993,18.1564541875,1.998976650759113,12.703437499999998,24.291999999999994
244,24.084,0,36.8,0.013291105600000002,1.4831664392103846e-05,0.0132569,0.0133362,1.0,0.0,1,1,0.048523853,0.0030481622819973023,0.040495,0.057161,2.9553519374999997,0.2840060516593559,2.27050625,3.6767562500000004,18.072339,2.023492518292769,12.052437499999998,25.8545
245,24.165,0,36.8,0.0133025131,1.031494345064483e-05,0.0132686,0.0133336,1.0,0.0,1,1,0.048638413,0.0031887577989604355,0.040495,0.057161,2.93217499375,0.28796657269368137,2.2184250000000003,3.65071875,18.0354881875,2.0449816508395915,12.052437499999998,26.765937500000003
246,23.889,0,36.7,0.0133050377,1.2349600346165047e-05,0.0132647,0.0133453,1.0,0.0,1,1,0.04859051,0.0030355557290058107,0.040495,0.055078,2.9410552374999996,0.2884800335217216,2.2444687500000002,3.65071875,18.068822625,2.013667726261736,12.443062500000005,24.812812500000003
247,24.085,0,36.7,0.013305257400000001,1.1711174374929274e-05,0.0132725,0.0133388,1.0,0.0,1,1,0.048619662,0.0031526830861594696,0.042578,0.055078,2.92691463125,0.2863204735107749,2.19238125,3.7288437499999993,17.9908273125,2.019937194721765,11.791999999999996,24.291999999999994
248,24.675,0,36.7,0.013311295899999999,1.1941216570768653e-05,0.0132751,0.0133414,1.0,0.0,1,1,0.048569678000000005,0.0031599879740777494,0.040495,0.057161,2.9108207687500003,0.2823764500707477,2.1663437499999993,3.65071875,17.929109187500003,2.0441762798261482,11.140937500000003,25.5940625
249,24.371,0,36.7,0.0133072997,1.0268982905331965e-05,0.0132751,0.0133323,1.0,0.0,1,1,0.048636329000000006,0.0031674742099595697,0.040495,0.057161,2.91931024375,0.29299668216636054,2.0621749999999994,3.6246749999999994,17.954499812500003,2.0202204961079113,11.661812499999993,25.203437499999996
250,24.721,0,36.7,0.013276757499999998,1.138546019052369e-05,0.0132426,0.0133128,1.0,0.0,1,1,0.048544656,0.003070033864579347,0.042578,0.057161,2.907721875,0.2865827396102215,2.1142562500000004,3.65071875,17.90462925,2.0486529960689417,12.833687499999996,24.291999999999994
251,24.593,0,36.7,0.0132722881,1.1112865894538652e-05,0.0132374,0.0132998,1.0,0.0,1,1,0.048440493,0.0031356996061407093,0.040495,0.057161,2.9160031749999997,0.28347122772067407,2.2184250000000003,3.5986312500000004,17.7672609375,2.023263436720155,11.271187500000002,23.7711875
252,24.216,0,36.7,0.013294328299999998,1.7053568222222612e-05,0.0132465,0.0133297,1.0,0.0,1,1,0.04850299600000001,0.003122010612087025,0.040495,0.055078,2.900586375,0.29118376179906247,2.08821875,3.7288437499999993,17.783275875,2.034764026412411,12.443062500000005,25.073250000000005
253,25.172,0,36.7,0.0133128494,1.097961837406017e-05,0.0132738,0.0133466,1.0,0.0,1,1,0.048527996000000004,0.0031175623342579698,0.040495,0.055078,2.8942844125000002,0.28889916699713625,2.1142562500000004,3.57259375,17.798251125000004,2.028174789049562,12.052437499999998,23.510749999999998
254,24.711,0,36.7,0.0133106082,1.1251077848810732e-05,0.0132738,0.0133505,1.0,0.0,1,1,0.048353002000000006,0.003180118234593802,0.040495,0.057161,2.8807948125,0.2957004571428595,1.9840499999999996,3.7288437499999993,17.7326255625,2.065017811883039,12.703437499999998,24.552437499999996
255,24.564,0,36.7,0.0133289356,1.6509296551943084e-05,0.0132894,0.0133726,1.0,0.0,1,1,0.048388416000000004,0.003118407382454063,0.038411,0.057161,2.86566458125,0.28760500174950443,2.08821875,3.57259375,17.749032500000002,2.0378977230814663,12.443062500000005,24.552437499999996
256,25.361,0,36.6,0.013334537300000001,1.0520298413543192e-05,0.0133037,0.0133687,1.0,0.0,1,1,0.048277993000000005,0.0031721050926712692,0.040495,0.055078,2.86602916875,0.29177194977735493,2.1403000000000008,3.57259375,17.720775625,2.027418756758806,11.401375000000005,23.901375
257,25.382,0,36.6,0.0133244805,2.555327747569769e-05,0.0132595,0.0133739,1.0,0.0,1,1,0.04825716,0.003160196477499461,0.040495,0.055078,2.8600135874999997,0.29184240553093543,1.9580062499999995,3.5986312500000004,17.6120523125,2.0440341116592657,12.573249999999994,24.031562500000007
258,25.01,0,36.6,0.0132945727,1.0284681069921446e-05,0.0132608,0.0133206,1.0,0.0,1,1,0.048434237,0.0030980136030739113,0.040495,0.057161,2.8677478625000004,0.2860695398137649,2.1142562500000004,3.5986312500000004,17.609447250000002,2.0847741114968397,11.01075,25.203437499999996
259,25.238,0,36.6,0.0133103261,1.6615688032398805e-05,0.0132621,0.0133466,1.0,0.0,1,1,0.04840718,0.003055628831779148,0.040495,0.057161,2.847904225,0.2907541951132907,2.0621749999999994,3.54655,17.554891124999997,2.071089169979315,12.052437499999998,25.5940625
260,25.358,0,36.6,0.0133292463,1.072316400648613e-05,0.0132985,0.0133531,1.0,0.0,1,1,0.04864675100000001,0.0031974204445144525,0.040495,0.057161,2.8208208999999997,0.2882243731158657,2.1403000000000008,3.5986312500000004,17.513876125000003,2.0029701443844865,11.140937500000003,24.422187499999996
261,25.629,0,36.6,0.0133311092,1.1619334548931801e-05,0.0132972,0.0133596,1.0,0.0,1,1,0.048546757,0.0031158226958463153,0.040495,0.057161,2.8584250124999997,0.2935188375636006,2.0621749999999994,3.54655,17.5098389375,2.059323787483549,12.312812500000007,23.901375
262,25.487,0,36.6,0.0133080108,2.076503896841994e-05,0.0132686,0.0133557,1.0,0.0,1,1,0.048588426,0.003044662943336093,0.040495,0.057161,2.8320707874999997,0.2895264964895622,2.01009375,3.57259375,17.443433375,2.0353545748315383,11.140937500000003,24.291999999999994
263,25.287,0,36.6,0.0133180364,1.5349758794196077e-05,0.0132673,0.0133635,1.0,0.0,1,1,0.048705107,0.0031246929016386553,0.040495,0.055078,2.8523052625,0.2895907043258044,2.01009375,3.65071875,17.437312749999997,2.0150819248233893,12.182625000000002,25.333687499999993
264,25.533,0,36.6,0.013297118099999998,1.6351035514303083e-05,0.013253,0.0133414,1.0,0.0,1,1,0.048309254999999995,0.003134034201149535,0.040495,0.055078,2.82300833125,0.286012086553782,2.08821875,3.5986312500000004,17.367389624999998,2.0527136500759147,11.661812499999993,25.5940625
265,25.298,0,36.6,0.013314859200000001,1.5311270860382568e-05,0.0132686,0.0133518,1.0,0.0,1,1,0.048405078000000004,0.003064573037131926,0.040495,0.057161,2.8189979125,0.283596138869308,2.1142562500000004,3.5205062499999995,17.370906062499998,2.0303156948085443,11.531562499999994,24.422187499999996
266,26.073,0,36.6,0.0132863255,1.1613721184443877e-05,0.0132491,0.0133154,1.0,0.0,1,1,0.048540498,0.0031089788722337757,0.040495,0.057161,2.843294875,0.294456204515576,1.9840499999999996,3.65071875,17.264004999999997,2.006739448152618,11.401375000000005,24.031562500000007
267,25.892,0,36.6,0.013283069000000002,1.3449384335351608e-05,0.0132465,0.0133336,1.0,0.0,1,1,0.04850926800000001,0.003119180180139647,0.040495,0.057161,2.8235290875,0.29318138820227696,2.08821875,3.54655,17.325723875,2.0383155759023,11.791999999999996,24.031562500000007
268,25.525,0,36.6,0.013283871099999999,1.1887360295288484e-05,0.0132504,0.0133245,1.0,0.0,1,1,0.048673844,0.0031045011969177915,0.042578,0.057161,2.8049093249999997,0.2866069980295819,2.0361312500000004,3.4944687500000002,17.302546562499998,2.056153378060421,10.489937500000005,24.552437499999996
